"","GCAM_region_ID","Indicator.Name","region","year","value"
"1158",6,"Population, female","Australia_NZ","1996",11053795
"1159",7,"Population, female","Brazil","1996",83659561
"1160",8,"Population, female","Canada","1996",14956383
"1161",9,"Population, female","Central America and Caribbean","1996",33009129
"1162",10,"Population, female","Central Asia","1996",36657386
"1163",11,"Population, female","China","1996",599266103
"1164",12,"Population, female","EU-12","1996",54898727
"1165",13,"Population, female","EU-15","1996",192209976
"1166",14,"Population, female","Europe_Eastern","1996",34354770
"1167",15,"Population, female","Europe_Non_EU","1996",41128697
"1168",16,"Population, female","European Free Trade Association","1996",5982832
"1169",17,"Population, female","India","1996",474932057
"1170",18,"Population, female","Indonesia","1996",100173076
"1171",19,"Population, female","Japan","1996",64033555
"1172",20,"Population, female","Mexico","1996",46680349
"1173",21,"Population, female","Middle East","1996",76340768
"1174",22,"Population, female","Pakistan","1996",66221856
"1175",23,"Population, female","Russia","1996",78851889
"1176",24,"Population, female","South Africa","1996",23507455
"1177",25,"Population, female","South America_Northern","1996",11856455
"1178",26,"Population, female","South America_Southern","1996",33672157
"1179",27,"Population, female","South Asia","1996",87873804
"1180",28,"Population, female","South Korea","1996",22645433
"1181",29,"Population, female","Southeast Asia","1996",161494263
"1182",30,"Population, total","Taiwan","1996",0
"1183",31,"Population, female","Argentina","1996",17946204
"1184",32,"Population, female","Colombia","1996",18406405
"1185",1,"Population, female","USA","1997",140690589
"1186",2,"Population, female","Africa_Eastern","1997",91588682
"1187",3,"Population, female","Africa_Northern","1997",68333174
"1188",4,"Population, female","Africa_Southern","1997",51408169
"1189",5,"Population, female","Africa_Western","1997",147100479
"1190",6,"Population, female","Australia_NZ","1997",11185581
"1191",7,"Population, female","Brazil","1997",84953439
"1192",8,"Population, female","Canada","1997",15103624
"1193",9,"Population, female","Central America and Caribbean","1997",33536126
"1194",10,"Population, female","Central Asia","1997",36848420
"1195",11,"Population, female","China","1997",605219912
"1196",12,"Population, female","EU-12","1997",54842750
"1197",13,"Population, female","EU-15","1997",192678727
"1198",14,"Population, female","Europe_Eastern","1997",34086045
"1199",15,"Population, female","Europe_Non_EU","1997",41671276
"1200",16,"Population, female","European Free Trade Association","1997",6004777
"1201",17,"Population, female","India","1997",484031612
"1202",18,"Population, female","Indonesia","1997",101769000
"1203",19,"Population, female","Japan","1997",64215271
"1204",20,"Population, female","Mexico","1997",47517728
"1205",21,"Population, female","Middle East","1997",78137192
"1206",22,"Population, female","Pakistan","1997",68225605
"1207",23,"Population, female","Russia","1997",78760731
"1208",24,"Population, female","South Africa","1997",23879335
"1209",25,"Population, female","South America_Northern","1997",12093336
"1210",26,"Population, female","South America_Southern","1997",34239784
"1211",27,"Population, female","South Asia","1997",89627539
"1212",28,"Population, female","South Korea","1997",22859276
"1213",29,"Population, female","Southeast Asia","1997",164377824
"1214",30,"Population, total","Taiwan","1997",0
"1215",31,"Population, female","Argentina","1997",18160104
"1216",32,"Population, female","Colombia","1997",18747884
"1217",1,"Population, female","USA","1998",142251905
"1218",2,"Population, female","Africa_Eastern","1998",94233774
"1219",3,"Population, female","Africa_Northern","1998",69534822
"1220",4,"Population, female","Africa_Southern","1998",52682503
"1221",5,"Population, female","Africa_Western","1998",151029732
"1222",6,"Population, female","Australia_NZ","1998",11303222
"1223",7,"Population, female","Brazil","1998",86240036
"1224",8,"Population, female","Canada","1998",15229531
"1225",9,"Population, female","Central America and Caribbean","1998",34056207
"1226",10,"Population, female","Central Asia","1998",37006691
"1227",11,"Population, female","China","1998",610879846
"1228",12,"Population, female","EU-12","1998",54788274
"1229",13,"Population, female","EU-15","1998",193117417
"1230",14,"Population, female","Europe_Eastern","1998",33825850
"1231",15,"Population, female","Europe_Non_EU","1998",42176522
"1232",16,"Population, female","European Free Trade Association","1998",6029749
"1233",17,"Population, female","India","1998",493147162
"1234",18,"Population, female","Indonesia","1998",103351567
"1235",19,"Population, female","Japan","1998",64422022
"1236",20,"Population, female","Mexico","1998",48346692
"1237",21,"Population, female","Middle East","1998",79970469
"1238",22,"Population, female","Pakistan","1998",70258836
"1239",23,"Population, female","Russia","1998",78646825
"1240",24,"Population, female","South Africa","1998",24148681
"1241",25,"Population, female","South America_Northern","1998",12331157
"1242",26,"Population, female","South America_Southern","1998",34800946
"1243",27,"Population, female","South Asia","1998",91466345
"1244",28,"Population, female","South Korea","1998",23026003
"1245",29,"Population, female","Southeast Asia","1998",167216419
"1246",30,"Population, total","Taiwan","1998",0
"1247",31,"Population, female","Argentina","1998",18370060
"1248",32,"Population, female","Colombia","1998",19086068
"1249",1,"Population, female","USA","1999",143783983
"1250",2,"Population, female","Africa_Eastern","1999",96952773
"1251",3,"Population, female","Africa_Northern","1999",70739696
"1252",4,"Population, female","Africa_Southern","1999",53996926
"1253",5,"Population, female","Africa_Western","1999",155155440
"1254",6,"Population, female","Australia_NZ","1999",11423291
"1255",7,"Population, female","Brazil","1999",87504861
"1256",8,"Population, female","Canada","1999",15353410
"1257",9,"Population, female","Central America and Caribbean","1999",34576009
"1258",10,"Population, female","Central Asia","1999",37162253
"1259",11,"Population, female","China","1999",616015218
"1260",12,"Population, female","EU-12","1999",54746661
"1261",13,"Population, female","EU-15","1999",193637068
"1262",14,"Population, female","Europe_Eastern","1999",33554852
"1263",15,"Population, female","Europe_Non_EU","1999",42647827
"1264",16,"Population, female","European Free Trade Association","1999",6062475
"1265",17,"Population, female","India","1999",502255693
"1266",18,"Population, female","Indonesia","1999",104895341
"1267",19,"Population, female","Japan","1999",64573919
"1268",20,"Population, female","Mexico","1999",49166531
"1269",21,"Population, female","Middle East","1999",81860821
"1270",22,"Population, female","Pakistan","1999",72328261
"1271",23,"Population, female","Russia","1999",78420370
"1272",24,"Population, female","South Africa","1999",24387653
"1273",25,"Population, female","South America_Northern","1999",12567905
"1274",26,"Population, female","South America_Southern","1999",35348658
"1275",27,"Population, female","South Asia","1999",93374788
"1276",28,"Population, female","South Korea","1999",23190296
"1277",29,"Population, female","Southeast Asia","1999",169912863
"1278",30,"Population, total","Taiwan","1999",0
"1279",31,"Population, female","Argentina","1999",18580528
"1280",32,"Population, female","Colombia","1999",19418369
"1281",1,"Population, female","USA","2000",145284419
"1282",2,"Population, female","Africa_Eastern","2000",99771564
"1283",3,"Population, female","Africa_Northern","2000",71960530
"1284",4,"Population, female","Africa_Southern","2000",55363600
"1285",5,"Population, female","Africa_Western","2000",159449821
"1286",6,"Population, female","Australia_NZ","2000",11549658
"1287",7,"Population, female","Brazil","2000",88749390
"1288",8,"Population, female","Canada","2000",15492171
"1289",9,"Population, female","Central America and Caribbean","2000",35104556
"1290",10,"Population, female","Central Asia","2000",37410132
"1291",11,"Population, female","China","2000",620686620
"1292",12,"Population, female","EU-12","2000",54467143
"1293",13,"Population, female","EU-15","2000",194287638
"1294",14,"Population, female","Europe_Eastern","2000",33273452
"1295",15,"Population, female","Europe_Non_EU","2000",43094876
"1296",16,"Population, female","European Free Trade Association","2000",6097503
"1297",17,"Population, female","India","2000",511410095
"1298",18,"Population, female","Indonesia","2000",106407480
"1299",19,"Population, female","Japan","2000",64716290
"1300",20,"Population, female","Mexico","2000",49973382
"1301",21,"Population, female","Middle East","2000",83813578
"1302",22,"Population, female","Pakistan","2000",74623871
"1303",23,"Population, female","Russia","2000",78132050
"1304",24,"Population, female","South Africa","2000",24591889
"1305",25,"Population, female","South America_Northern","2000",12804488
"1306",26,"Population, female","South America_Southern","2000",35876244
"1307",27,"Population, female","South Asia","2000",95047362
"1308",28,"Population, female","South Korea","2000",23385302
"1309",29,"Population, female","Southeast Asia","2000",172445782
"1310",30,"Population, total","Taiwan","2000",0
"1311",31,"Population, female","Argentina","2000",18790028
"1312",32,"Population, female","Colombia","2000",19745251
"1313",1,"Population, female","USA","2001",146663452
"1314",2,"Population, female","Africa_Eastern","2001",102672109
"1315",3,"Population, female","Africa_Northern","2001",73209015
"1316",4,"Population, female","Africa_Southern","2001",56741171
"1317",5,"Population, female","Africa_Western","2001",163953805
"1318",6,"Population, female","Australia_NZ","2001",11688042
"1319",7,"Population, female","Brazil","2001",89978663
"1320",8,"Population, female","Canada","2001",15654835
"1321",9,"Population, female","Central America and Caribbean","2001",35627634
"1322",10,"Population, female","Central Asia","2001",37674130
"1323",11,"Population, female","China","2001",625084404
"1324",12,"Population, female","EU-12","2001",54154910
"1325",13,"Population, female","EU-15","2001",195065207
"1326",14,"Population, female","Europe_Eastern","2001",32985336
"1327",15,"Population, female","Europe_Non_EU","2001",43487019
"1328",16,"Population, female","European Free Trade Association","2001",6133246
"1329",17,"Population, female","India","2001",520679574
"1330",18,"Population, female","Indonesia","2001",107901551
"1331",19,"Population, female","Japan","2001",64907199
"1332",20,"Population, female","Mexico","2001",50758748
"1333",21,"Population, female","Middle East","2001",85791208
"1334",22,"Population, female","Pakistan","2001",77005059
"1335",23,"Population, female","Russia","2001",77868557
"1336",24,"Population, female","South Africa","2001",24781908
"1337",25,"Population, female","South America_Northern","2001",13038952
"1338",26,"Population, female","South America_Southern","2001",36377666
"1339",27,"Population, female","South Asia","2001",96706460
"1340",28,"Population, female","South Korea","2001",23577705
"1341",29,"Population, female","Southeast Asia","2001",174869119
"1342",30,"Population, total","Taiwan","2001",0
"1343",31,"Population, female","Argentina","2001",18996369
"1344",32,"Population, female","Colombia","2001",20068231
"1345",1,"Population, female","USA","2002",148013679
"1346",2,"Population, female","Africa_Eastern","2002",105670054
"1347",3,"Population, female","Africa_Northern","2002",74482056
"1348",4,"Population, female","Africa_Southern","2002",58148061
"1349",5,"Population, female","Africa_Western","2002",168600952
"1350",6,"Population, female","Australia_NZ","2002",11833157
"1351",7,"Population, female","Brazil","2002",91173105
"1352",8,"Population, female","Canada","2002",15821972
"1353",9,"Population, female","Central America and Caribbean","2002",36146110
"1354",10,"Population, female","Central Asia","2002",37959353
"1355",11,"Population, female","China","2002",629219469
"1356",12,"Population, female","EU-12","2002",53813983
"1357",13,"Population, female","EU-15","2002",196003938
"1358",14,"Population, female","Europe_Eastern","2002",32719055
"1359",15,"Population, female","Europe_Non_EU","2002",43938617
"1360",16,"Population, female","European Free Trade Association","2002",6173527
"1361",17,"Population, female","India","2002",529978166
"1362",18,"Population, female","Indonesia","2002",109376745
"1363",19,"Population, female","Japan","2002",65093948
"1364",20,"Population, female","Mexico","2002",51530724
"1365",21,"Population, female","Middle East","2002",87543365
"1366",22,"Population, female","Pakistan","2002",78984415
"1367",23,"Population, female","Russia","2002",77591468
"1368",24,"Population, female","South Africa","2002",24979734
"1369",25,"Population, female","South America_Northern","2002",13272478
"1370",26,"Population, female","South America_Southern","2002",36854196
"1371",27,"Population, female","South Asia","2002",98989570
"1372",28,"Population, female","South Korea","2002",23737995
"1373",29,"Population, female","Southeast Asia","2002",177236245
"1374",30,"Population, total","Taiwan","2002",0
"1375",31,"Population, female","Argentina","2002",19201347
"1376",32,"Population, female","Colombia","2002",20387506
"1377",1,"Population, female","USA","2003",149285085
"1378",2,"Population, female","Africa_Eastern","2003",108759344
"1379",3,"Population, female","Africa_Northern","2003",75771788
"1380",4,"Population, female","Africa_Southern","2003",59621531
"1381",5,"Population, female","Africa_Western","2003",173343033
"1382",6,"Population, female","Australia_NZ","2003",11985644
"1383",7,"Population, female","Brazil","2003",92310671
"1384",8,"Population, female","Canada","2003",15963984
"1385",9,"Population, female","Central America and Caribbean","2003",36658491
"1386",10,"Population, female","Central Asia","2003",38271453
"1387",11,"Population, female","China","2003",633070294
"1388",12,"Population, female","EU-12","2003",53653899
"1389",13,"Population, female","EU-15","2003",197024803
"1390",14,"Population, female","Europe_Eastern","2003",32481886
"1391",15,"Population, female","Europe_Non_EU","2003",44364012
"1392",16,"Population, female","European Free Trade Association","2003",6213399
"1393",17,"Population, female","India","2003",539178882
"1394",18,"Population, female","Indonesia","2003",110834579
"1395",19,"Population, female","Japan","2003",65270637
"1396",20,"Population, female","Mexico","2003",52296746
"1397",21,"Population, female","Middle East","2003",89261903
"1398",22,"Population, female","Pakistan","2003",80749416
"1399",23,"Population, female","Russia","2003",77339545
"1400",24,"Population, female","South Africa","2003",25178665
"1401",25,"Population, female","South America_Northern","2003",13506082
"1402",26,"Population, female","South America_Southern","2003",37311268
"1403",27,"Population, female","South Asia","2003",101404697
"1404",28,"Population, female","South Korea","2003",23885395
"1405",29,"Population, female","Southeast Asia","2003",179548449
"1406",30,"Population, total","Taiwan","2003",0
"1407",31,"Population, female","Argentina","2003",19398462
"1408",32,"Population, female","Colombia","2003",20699708
"1409",1,"Population, female","USA","2004",150638766
"1410",2,"Population, female","Africa_Eastern","2004",111944395
"1411",3,"Population, female","Africa_Northern","2004",77086565
"1412",4,"Population, female","Africa_Southern","2004",61162054
"1413",5,"Population, female","Africa_Western","2004",178246153
"1414",6,"Population, female","Australia_NZ","2004",12122211
"1415",7,"Population, female","Brazil","2004",93418462
"1416",8,"Population, female","Canada","2004",16112389
"1417",9,"Population, female","Central America and Caribbean","2004",37162154
"1418",10,"Population, female","Central Asia","2004",38619100
"1419",11,"Population, female","China","2004",636798042
"1420",12,"Population, female","EU-12","2004",53512448
"1421",13,"Population, female","EU-15","2004",198089254
"1422",14,"Population, female","Europe_Eastern","2004",32263069
"1423",15,"Population, female","Europe_Non_EU","2004",44792310
"1424",16,"Population, female","European Free Trade Association","2004",6251481
"1425",17,"Population, female","India","2004",548274218
"1426",18,"Population, female","Indonesia","2004",112236510
"1427",19,"Population, female","Japan","2004",65330634
"1428",20,"Population, female","Mexico","2004",53064573
"1429",21,"Population, female","Middle East","2004",91232086
"1430",22,"Population, female","Pakistan","2004",82599094
"1431",23,"Population, female","Russia","2004",77146216
"1432",24,"Population, female","South Africa","2004",25379489
"1433",25,"Population, female","South America_Northern","2004",13736906
"1434",26,"Population, female","South America_Southern","2004",37755800
"1435",27,"Population, female","South Asia","2004",103413090
"1436",28,"Population, female","South Korea","2004",24005609
"1437",29,"Population, female","Southeast Asia","2004",181910362
"1438",30,"Population, total","Taiwan","2004",0
"1439",31,"Population, female","Argentina","2004",19591796
"1440",32,"Population, female","Colombia","2004",21004780
"1441",1,"Population, female","USA","2005",151988351
"1442",2,"Population, female","Africa_Eastern","2005",115204880
"1443",3,"Population, female","Africa_Northern","2005",78413659
"1444",4,"Population, female","Africa_Southern","2005",62763811
"1445",5,"Population, female","Africa_Western","2005",183350771
"1446",6,"Population, female","Australia_NZ","2005",12267714
"1447",7,"Population, female","Brazil","2005",94515633
"1448",8,"Population, female","Canada","2005",16263117
"1449",9,"Population, female","Central America and Caribbean","2005",37662894
"1450",10,"Population, female","Central Asia","2005",38988045
"1451",11,"Population, female","China","2005",640501608
"1452",12,"Population, female","EU-12","2005",53367596
"1453",13,"Population, female","EU-15","2005",199139930
"1454",14,"Population, female","Europe_Eastern","2005",32056920
"1455",15,"Population, female","Europe_Non_EU","2005",45215308
"1456",16,"Population, female","European Free Trade Association","2005",6290241
"1457",17,"Population, female","India","2005",557161047
"1458",18,"Population, female","Indonesia","2005",113637675
"1459",19,"Population, female","Japan","2005",65374871
"1460",20,"Population, female","Mexico","2005",53823103
"1461",21,"Population, female","Middle East","2005",93406775
"1462",22,"Population, female","Pakistan","2005",84430090
"1463",23,"Population, female","Russia","2005",76976788
"1464",24,"Population, female","South Africa","2005",25583854
"1465",25,"Population, female","South America_Northern","2005",13965716
"1466",26,"Population, female","South America_Southern","2005",38190549
"1467",27,"Population, female","South Asia","2005",105314138
"1468",28,"Population, female","South Korea","2005",24081655
"1469",29,"Population, female","Southeast Asia","2005",184250864
"1470",30,"Population, total","Taiwan","2005",0
"1471",31,"Population, female","Argentina","2005",19791355
"1472",32,"Population, female","Colombia","2005",21300552
"1473",1,"Population, female","USA","2006",153418207
"1474",2,"Population, female","Africa_Eastern","2006",118561014
"1475",3,"Population, female","Africa_Northern","2006",79740868
"1476",4,"Population, female","Africa_Southern","2006",64451101
"1477",5,"Population, female","Africa_Western","2006",188609150
"1478",6,"Population, female","Australia_NZ","2006",12428994
"1479",7,"Population, female","Brazil","2006",95583318
"1480",8,"Population, female","Canada","2006",16427039
"1481",9,"Population, female","Central America and Caribbean","2006",38161406
"1482",10,"Population, female","Central Asia","2006",39382100
"1483",11,"Population, female","China","2006",644038682
"1484",12,"Population, female","EU-12","2006",53236252
"1485",13,"Population, female","EU-15","2006",200141755
"1486",14,"Population, female","Europe_Eastern","2006",31866300
"1487",15,"Population, female","Europe_Non_EU","2006",45625343
"1488",16,"Population, female","European Free Trade Association","2006",6330640
"1489",17,"Population, female","India","2006",565762395
"1490",18,"Population, female","Indonesia","2006",115112096
"1491",19,"Population, female","Japan","2006",65451729
"1492",20,"Population, female","Mexico","2006",54557092
"1493",21,"Population, female","Middle East","2006",95774827
"1494",22,"Population, female","Pakistan","2006",86259841
"1495",23,"Population, female","Russia","2006",76829928
"1496",24,"Population, female","South Africa","2006",25795511
"1497",25,"Population, female","South America_Northern","2006",14191156
"1498",26,"Population, female","South America_Southern","2006",38617664
"1499",27,"Population, female","South Asia","2006",107138756
"1500",28,"Population, female","South Korea","2006",24228799
"1501",29,"Population, female","Southeast Asia","2006",186558888
"1502",30,"Population, total","Taiwan","2006",0
"1503",31,"Population, female","Argentina","2006",19992747
"1504",32,"Population, female","Colombia","2006",21586300
"1505",1,"Population, female","USA","2007",154853062
"1506",2,"Population, female","Africa_Eastern","2007",122062823
"1507",3,"Population, female","Africa_Northern","2007",81105335
"1508",4,"Population, female","Africa_Southern","2007",66209691
"1509",5,"Population, female","Africa_Western","2007",194012807
"1510",6,"Population, female","Australia_NZ","2007",12632610
"1511",7,"Population, female","Brazil","2007",96616434
"1512",8,"Population, female","Canada","2007",16588348
"1513",9,"Population, female","Central America and Caribbean","2007",38661214
"1514",10,"Population, female","Central Asia","2007",39812284
"1515",11,"Population, female","China","2007",647373803
"1516",12,"Population, female","EU-12","2007",53044436
"1517",13,"Population, female","EU-15","2007",201250865
"1518",14,"Population, female","Europe_Eastern","2007",31700991
"1519",15,"Population, female","Europe_Non_EU","2007",46010005
"1520",16,"Population, female","European Free Trade Association","2007",6383076
"1521",17,"Population, female","India","2007",574185530
"1522",18,"Population, female","Indonesia","2007",116621886
"1523",19,"Population, female","Japan","2007",65557955
"1524",20,"Population, female","Mexico","2007",55278659
"1525",21,"Population, female","Middle East","2007",98244462
"1526",22,"Population, female","Pakistan","2007",88180519
"1527",23,"Population, female","Russia","2007",76754261
"1528",24,"Population, female","South Africa","2007",26023987
"1529",25,"Population, female","South America_Northern","2007",14412536
"1530",26,"Population, female","South America_Southern","2007",39041105
"1531",27,"Population, female","South Asia","2007",108583195
"1532",28,"Population, female","South Korea","2007",24368149
"1533",29,"Population, female","Southeast Asia","2007",188902261
"1534",30,"Population, total","Taiwan","2007",0
"1535",31,"Population, female","Argentina","2007",20190731
"1536",32,"Population, female","Colombia","2007",21863668
"1537",1,"Population, female","USA","2008",156303340
"1538",2,"Population, female","Africa_Eastern","2008",125691748
"1539",3,"Population, female","Africa_Northern","2008",82512825
"1540",4,"Population, female","Africa_Southern","2008",68011733
"1541",5,"Population, female","Africa_Western","2008",199574286
"1542",6,"Population, female","Australia_NZ","2008",12854385
"1543",7,"Population, female","Brazil","2008",97612571
"1544",8,"Population, female","Canada","2008",16769997
"1545",9,"Population, female","Central America and Caribbean","2008",39166079
"1546",10,"Population, female","Central Asia","2008",40382594
"1547",11,"Population, female","China","2008",650659190
"1548",12,"Population, female","EU-12","2008",52858580
"1549",13,"Population, female","EU-15","2008",202325348
"1550",14,"Population, female","Europe_Eastern","2008",31554392
"1551",15,"Population, female","Europe_Non_EU","2008",46378642
"1552",16,"Population, female","European Free Trade Association","2008",6453538
"1553",17,"Population, female","India","2008",582492785
"1554",18,"Population, female","Indonesia","2008",118134983
"1555",19,"Population, female","Japan","2008",65618491
"1556",20,"Population, female","Mexico","2008",55985191
"1557",21,"Population, female","Middle East","2008",100784032
"1558",22,"Population, female","Pakistan","2008",90186327
"1559",23,"Population, female","Russia","2008",76745227
"1560",24,"Population, female","South Africa","2008",26287724
"1561",25,"Population, female","South America_Northern","2008",14628142
"1562",26,"Population, female","South America_Southern","2008",39480376
"1563",27,"Population, female","South Asia","2008",109960341
"1564",28,"Population, female","South Korea","2008",24570971
"1565",29,"Population, female","Southeast Asia","2008",191267083
"1566",30,"Population, total","Taiwan","2008",0
"1567",31,"Population, female","Argentina","2008",20387718
"1568",32,"Population, female","Colombia","2008",22128690
"1569",1,"Population, female","USA","2009",157664158
"1570",2,"Population, female","Africa_Eastern","2009",129409472
"1571",3,"Population, female","Africa_Northern","2009",83961395
"1572",4,"Population, female","Africa_Southern","2009",69855409
"1573",5,"Population, female","Africa_Western","2009",205313572
"1574",6,"Population, female","Australia_NZ","2009",13092177
"1575",7,"Population, female","Brazil","2009",98581682
"1576",8,"Population, female","Canada","2009",16962677
"1577",9,"Population, female","Central America and Caribbean","2009",39673482
"1578",10,"Population, female","Central Asia","2009",40985998
"1579",11,"Population, female","China","2009",653850095
"1580",12,"Population, female","EU-12","2009",52759377
"1581",13,"Population, female","EU-15","2009",203138987
"1582",14,"Population, female","Europe_Eastern","2009",31430701
"1583",15,"Population, female","Europe_Non_EU","2009",46774043
"1584",16,"Population, female","European Free Trade Association","2009",6526682
"1585",17,"Population, female","India","2009",590747758
"1586",18,"Population, female","Indonesia","2009",119636496
"1587",19,"Population, female","Japan","2009",65637199
"1588",20,"Population, female","Mexico","2009",56685733
"1589",21,"Population, female","Middle East","2009",103372572
"1590",22,"Population, female","Pakistan","2009",92290019
"1591",23,"Population, female","Russia","2009",76775747
"1592",24,"Population, female","South Africa","2009",26570865
"1593",25,"Population, female","South America_Northern","2009",14836863
"1594",26,"Population, female","South America_Southern","2009",39941168
"1595",27,"Population, female","South Asia","2009",111526055
"1596",28,"Population, female","South Korea","2009",24715248
"1597",29,"Population, female","Southeast Asia","2009",193608387
"1598",30,"Population, total","Taiwan","2009",0
"1599",31,"Population, female","Argentina","2009",20588982
"1600",32,"Population, female","Colombia","2009",22387951
"1601",1,"Population, female","USA","2010",158963630
"1602",2,"Population, female","Africa_Eastern","2010",133166600
"1603",3,"Population, female","Africa_Northern","2010",85482441
"1604",4,"Population, female","Africa_Southern","2010",71797801
"1605",5,"Population, female","Africa_Western","2010",211242576
"1606",6,"Population, female","Australia_NZ","2010",13287126
"1607",7,"Population, female","Brazil","2010",99546667
"1608",8,"Population, female","Canada","2010",17152260
"1609",9,"Population, female","Central America and Caribbean","2010",40157218
"1610",10,"Population, female","Central Asia","2010",41683399
"1611",11,"Population, female","China","2010",657000361
"1612",12,"Population, female","EU-12","2010",52567504
"1613",13,"Population, female","EU-15","2010",203853506
"1614",14,"Population, female","Europe_Eastern","2010",31312988
"1615",15,"Population, female","Europe_Non_EU","2010",47201231
"1616",16,"Population, female","European Free Trade Association","2010",6593078
"1617",17,"Population, female","India","2010",599047591
"1618",18,"Population, female","Indonesia","2010",121133510
"1619",19,"Population, female","Japan","2010",65672237
"1620",20,"Population, female","Mexico","2010",57445993
"1621",21,"Population, female","Middle East","2010",105870558
"1622",22,"Population, female","Pakistan","2010",94467014
"1623",23,"Population, female","Russia","2010",76796366
"1624",24,"Population, female","South Africa","2010",26857414
"1625",25,"Population, female","South America_Northern","2010",15040870
"1626",26,"Population, female","South America_Southern","2010",40412720
"1627",27,"Population, female","South Asia","2010",113129482
"1628",28,"Population, female","South Korea","2010",24852253
"1629",29,"Population, female","Southeast Asia","2010",195965431
"1630",30,"Population, total","Taiwan","2010",0
"1631",31,"Population, female","Argentina","2010",20633966
"1632",32,"Population, female","Colombia","2010",22648175
"1633",1,"Population, female","USA","2011",160018314
"1634",2,"Population, female","Africa_Eastern","2011",136838943
"1635",3,"Population, female","Africa_Northern","2011",86904051
"1636",4,"Population, female","Africa_Southern","2011",73865284
"1637",5,"Population, female","Africa_Western","2011",217392411
"1638",6,"Population, female","Australia_NZ","2011",13461346
"1639",7,"Population, female","Brazil","2011",100509285
"1640",8,"Population, female","Canada","2011",17318413
"1641",9,"Population, female","Central America and Caribbean","2011",40642349
"1642",10,"Population, female","Central Asia","2011",42391305
"1643",11,"Population, female","China","2011",660604086
"1644",12,"Population, female","EU-12","2011",52443167
"1645",13,"Population, female","EU-15","2011",203785569
"1646",14,"Population, female","Europe_Eastern","2011",31203209
"1647",15,"Population, female","Europe_Non_EU","2011",47618314
"1648",16,"Population, female","European Free Trade Association","2011",6662688
"1649",17,"Population, female","India","2011",607376801
"1650",18,"Population, female","Indonesia","2011",122648363
"1651",19,"Population, female","Japan","2011",65569426
"1652",20,"Population, female","Mexico","2011",58268408
"1653",21,"Population, female","Middle East","2011",108262151
"1654",22,"Population, female","Pakistan","2011",96555715
"1655",23,"Population, female","Russia","2011",76823612
"1656",24,"Population, female","South Africa","2011",27164417
"1657",25,"Population, female","South America_Northern","2011",15240928
"1658",26,"Population, female","South America_Southern","2011",40899194
"1659",27,"Population, female","South Asia","2011",114888467
"1660",28,"Population, female","South Korea","2011",25034107
"1661",29,"Population, female","Southeast Asia","2011",198326507
"1662",30,"Population, total","Taiwan","2011",0
"1663",31,"Population, female","Argentina","2011",20865767
"1664",32,"Population, female","Colombia","2011",22903701
"1665",1,"Population, female","USA","2012",161017044
"1666",2,"Population, female","Africa_Eastern","2012",140548514
"1667",3,"Population, female","Africa_Northern","2012",88388716
"1668",4,"Population, female","Africa_Southern","2012",76029889
"1669",5,"Population, female","Africa_Western","2012",223666783
"1670",6,"Population, female","Australia_NZ","2012",13673344
"1671",7,"Population, female","Brazil","2012",101450818
"1672",8,"Population, female","Canada","2012",17500980
"1673",9,"Population, female","Central America and Caribbean","2012",41152106
"1674",10,"Population, female","Central Asia","2012",42957187
"1675",11,"Population, female","China","2012",665126364
"1676",12,"Population, female","EU-12","2012",52322599
"1677",13,"Population, female","EU-15","2012",204407235
"1678",14,"Population, female","Europe_Eastern","2012",31119114
"1679",15,"Population, female","Europe_Non_EU","2012",48111519
"1680",16,"Population, female","European Free Trade Association","2012",6730718
"1681",17,"Population, female","India","2012",615647779
"1682",18,"Population, female","Indonesia","2012",124183204
"1683",19,"Population, female","Japan","2012",65480007
"1684",20,"Population, female","Mexico","2012",59081795
"1685",21,"Population, female","Middle East","2012",110606575
"1686",22,"Population, female","Pakistan","2012",98373877
"1687",23,"Population, female","Russia","2012",76909131
"1688",24,"Population, female","South Africa","2012",27493643
"1689",25,"Population, female","South America_Northern","2012",15439664
"1690",26,"Population, female","South America_Southern","2012",41394440
"1691",27,"Population, female","South Asia","2012",116709140
"1692",28,"Population, female","South Korea","2012",25137200
"1693",29,"Population, female","Southeast Asia","2012",200714562
"1694",30,"Population, total","Taiwan","2012",0
"1695",31,"Population, female","Argentina","2012",21099001
"1696",32,"Population, female","Colombia","2012",23149997
"1697",1,"Population, female","USA","2013",161966595
"1698",2,"Population, female","Africa_Eastern","2013",144380986
"1699",3,"Population, female","Africa_Northern","2013",90158885
"1700",4,"Population, female","Africa_Southern","2013",78303324
"1701",5,"Population, female","Africa_Western","2013",230048323
"1702",6,"Population, female","Australia_NZ","2013",13892545
"1703",7,"Population, female","Brazil","2013",102366379
"1704",8,"Population, female","Canada","2013",17680037
"1705",9,"Population, female","Central America and Caribbean","2013",41661095
"1706",10,"Population, female","Central Asia","2013",43571532
"1707",11,"Population, female","China","2013",669591439
"1708",12,"Population, female","EU-12","2013",52213810
"1709",13,"Population, female","EU-15","2013",205226673
"1710",14,"Population, female","Europe_Eastern","2013",31042650
"1711",15,"Population, female","Europe_Non_EU","2013",48707303
"1712",16,"Population, female","European Free Trade Association","2013",6802054
"1713",17,"Population, female","India","2013",623809180
"1714",18,"Population, female","Indonesia","2013",125693504
"1715",19,"Population, female","Japan","2013",65398896
"1716",20,"Population, female","Mexico","2013",59862821
