"","GCAM_region_ID","Indicator.Name","region","year","value"
"1158",6,"Population, male","Australia_NZ","1996",10902973
"1159",7,"Population, male","Brazil","1996",82377561
"1160",8,"Population, male","Canada","1996",14653835
"1161",9,"Population, male","Central America and Caribbean","1996",32786778
"1162",10,"Population, male","Central Asia","1996",35021564
"1163",11,"Population, male","China","1996",625123694
"1164",12,"Population, male","EU-12","1996",51430332
"1165",13,"Population, male","EU-15","1996",182475190
"1166",14,"Population, male","Europe_Eastern","1996",29809892
"1167",15,"Population, male","Europe_Non_EU","1996",41020992
"1168",16,"Population, male","European Free Trade Association","1996",5770607
"1169",17,"Population, male","India","1996",508349160
"1170",18,"Population, male","Indonesia","1996",101200715
"1171",19,"Population, male","Japan","1996",61723445
"1172",20,"Population, male","Mexico","1996",44906205
"1173",21,"Population, male","Middle East","1996",82201375
"1174",22,"Population, male","Pakistan","1996",71012953
"1175",23,"Population, male","Russia","1996",69308240
"1176",24,"Population, male","South Africa","1996",21154148
"1177",25,"Population, male","South America_Northern","1996",11913062
"1178",26,"Population, male","South America_Southern","1996",33553505
"1179",27,"Population, male","South Asia","1996",91017473
"1180",28,"Population, male","South Korea","1996",22879247
"1181",29,"Population, male","Southeast Asia","1996",159841978
"1182",30,"Population, total","Taiwan","1996",0
"1183",31,"Population, male","Argentina","1996",17443158
"1184",32,"Population, male","Colombia","1996",18226168
"1185",1,"Population, male","USA","1997",135834199
"1186",2,"Population, male","Africa_Eastern","1997",90646252
"1187",3,"Population, male","Africa_Northern","1997",69993997
"1188",4,"Population, male","Africa_Southern","1997",49054689
"1189",5,"Population, male","Africa_Western","1997",146572469
"1190",6,"Population, male","Australia_NZ","1997",11018758
"1191",7,"Population, male","Brazil","1997",83593268
"1192",8,"Population, male","Canada","1997",14802324
"1193",9,"Population, male","Central America and Caribbean","1997",33313498
"1194",10,"Population, male","Central Asia","1997",35171480
"1195",11,"Population, male","China","1997",631756089
"1196",12,"Population, male","EU-12","1997",51324605
"1197",13,"Population, male","EU-15","1997",182987140
"1198",14,"Population, male","Europe_Eastern","1997",29562402
"1199",15,"Population, male","Europe_Non_EU","1997",41539990
"1200",16,"Population, male","European Free Trade Association","1997",5792182
"1201",17,"Population, male","India","1997",518303618
"1202",18,"Population, male","Indonesia","1997",102859007
"1203",19,"Population, male","Japan","1997",61841728
"1204",20,"Population, male","Mexico","1997",45665366
"1205",21,"Population, male","Middle East","1997",84165307
"1206",22,"Population, male","Pakistan","1997",73104663
"1207",23,"Population, male","Russia","1997",69154630
"1208",24,"Population, male","South Africa","1997",21405714
"1209",25,"Population, male","South America_Northern","1997",12152320
"1210",26,"Population, male","South America_Southern","1997",34123709
"1211",27,"Population, male","South Asia","1997",92714951
"1212",28,"Population, male","South Korea","1997",23094304
"1213",29,"Population, male","Southeast Asia","1997",162666743
"1214",30,"Population, total","Taiwan","1997",0
"1215",31,"Population, male","Argentina","1997",17655867
"1216",32,"Population, male","Colombia","1997",18544061
"1217",1,"Population, male","USA","1998",137491732
"1218",2,"Population, male","Africa_Eastern","1998",93258166
"1219",3,"Population, male","Africa_Northern","1998",71285794
"1220",4,"Population, male","Africa_Southern","1998",50269752
"1221",5,"Population, male","Africa_Western","1998",150488499
"1222",6,"Population, male","Australia_NZ","1998",11119361
"1223",7,"Population, male","Brazil","1998",84799768
"1224",8,"Population, male","Canada","1998",14925642
"1225",9,"Population, male","Central America and Caribbean","1998",33834324
"1226",10,"Population, male","Central Asia","1998",35275579
"1227",11,"Population, male","China","1998",638017629
"1228",12,"Population, male","EU-12","1998",51217876
"1229",13,"Population, male","EU-15","1998",183460011
"1230",14,"Population, male","Europe_Eastern","1998",29325840
"1231",15,"Population, male","Europe_Non_EU","1998",42024338
"1232",16,"Population, male","European Free Trade Association","1998",5817951
"1233",17,"Population, male","India","1998",528287413
"1234",18,"Population, male","Indonesia","1998",104503918
"1235",19,"Population, male","Japan","1998",61977978
"1236",20,"Population, male","Mexico","1998",46420593
"1237",21,"Population, male","Middle East","1998",86170336
"1238",22,"Population, male","Pakistan","1998",75217269
"1239",23,"Population, male","Russia","1998",69023959
"1240",24,"Population, male","South Africa","1998",21703485
"1241",25,"Population, male","South America_Northern","1998",12391108
"1242",26,"Population, male","South America_Southern","1998",34686777
"1243",27,"Population, male","South Asia","1998",94472321
"1244",28,"Population, male","South Korea","1998",23260500
"1245",29,"Population, male","Southeast Asia","1998",165441718
"1246",30,"Population, total","Taiwan","1998",0
"1247",31,"Population, male","Argentina","1998",17863135
"1248",32,"Population, male","Colombia","1998",18858347
"1249",1,"Population, male","USA","1999",139164697
"1250",2,"Population, male","Africa_Eastern","1999",95936179
"1251",3,"Population, male","Africa_Northern","1999",72537334
"1252",4,"Population, male","Africa_Southern","1999",51505593
"1253",5,"Population, male","Africa_Western","1999",154610641
"1254",6,"Population, male","Australia_NZ","1999",11224073
"1255",7,"Population, male","Brazil","1999",85981420
"1256",8,"Population, male","Canada","1999",15047875
"1257",9,"Population, male","Central America and Caribbean","1999",34353921
"1258",10,"Population, male","Central Asia","1999",35383274
"1259",11,"Population, male","China","1999",643751801
"1260",12,"Population, male","EU-12","1999",51120873
"1261",13,"Population, male","EU-15","1999",184004518
"1262",14,"Population, male","Europe_Eastern","1999",29076510
"1263",15,"Population, male","Europe_Non_EU","1999",42475723
"1264",16,"Population, male","European Free Trade Association","1999",5853425
"1265",17,"Population, male","India","1999",538244360
"1266",18,"Population, male","Indonesia","1999",106101569
"1267",19,"Population, male","Japan","1999",62057082
"1268",20,"Population, male","Mexico","1999",47168279
"1269",21,"Population, male","Middle East","1999",88227322
"1270",22,"Population, male","Pakistan","1999",77366201
"1271",23,"Population, male","Russia","1999",68794406
"1272",24,"Population, male","South Africa","1999",21977029
"1273",25,"Population, male","South America_Northern","1999",12627527
"1274",26,"Population, male","South America_Southern","1999",35236085
"1275",27,"Population, male","South Asia","1999",96305552
"1276",28,"Population, male","South Korea","1999",23426381
"1277",29,"Population, male","Southeast Asia","1999",168065233
"1278",30,"Population, total","Taiwan","1999",0
"1279",31,"Population, male","Argentina","1999",18072503
"1280",32,"Population, male","Colombia","1999",19166664
"1281",1,"Population, male","USA","2000",140797238
"1282",2,"Population, male","Africa_Eastern","2000",98759905
"1283",3,"Population, male","Africa_Northern","2000",73787984
"1284",4,"Population, male","Africa_Southern","2000",52793122
"1285",5,"Population, male","Africa_Western","2000",158922108
"1286",6,"Population, male","Australia_NZ","2000",11336844
"1287",7,"Population, male","Brazil","2000",87124330
"1288",8,"Population, male","Canada","2000",15193559
"1289",9,"Population, male","Central America and Caribbean","2000",34879910
"1290",10,"Population, male","Central Asia","2000",35609657
"1291",11,"Population, male","China","2000",649055277
"1292",12,"Population, male","EU-12","2000",50850701
"1293",13,"Population, male","EU-15","2000",184675884
"1294",14,"Population, male","Europe_Eastern","2000",28807327
"1295",15,"Population, male","Europe_Non_EU","2000",42902995
"1296",16,"Population, male","European Free Trade Association","2000",5891945
"1297",17,"Population, male","India","2000",548223581
"1298",18,"Population, male","Indonesia","2000",107664942
"1299",19,"Population, male","Japan","2000",62126711
"1300",20,"Population, male","Mexico","2000",47900060
"1301",21,"Population, male","Middle East","2000",90343243
"1302",22,"Population, male","Pakistan","2000",79746052
"1303",23,"Population, male","Russia","2000",68464819
"1304",24,"Population, male","South Africa","2000",22221377
"1305",25,"Population, male","South America_Northern","2000",12861291
"1306",26,"Population, male","South America_Southern","2000",35765200
"1307",27,"Population, male","South Asia","2000",97894535
"1308",28,"Population, male","South Korea","2000",23622809
"1309",29,"Population, male","Southeast Asia","2000",170608604
"1310",30,"Population, total","Taiwan","2000",0
"1311",31,"Population, male","Argentina","2000",18280746
"1312",32,"Population, male","Colombia","2000",19469885
"1313",1,"Population, male","USA","2001",142232826
"1314",2,"Population, male","Africa_Eastern","2001",101693708
"1315",3,"Population, male","Africa_Northern","2001",75047366
"1316",4,"Population, male","Africa_Southern","2001",54096564
"1317",5,"Population, male","Africa_Western","2001",163459209
"1318",6,"Population, male","Australia_NZ","2001",11467157
"1319",7,"Population, male","Brazil","2001",88233218
"1320",8,"Population, male","Canada","2001",15366067
"1321",9,"Population, male","Central America and Caribbean","2001",35399682
"1322",10,"Population, male","Central Asia","2001",35868965
"1323",11,"Population, male","China","2001",653919016
"1324",12,"Population, male","EU-12","2001",50563348
"1325",13,"Population, male","EU-15","2001",185467301
"1326",14,"Population, male","Europe_Eastern","2001",28523749
"1327",15,"Population, male","Europe_Non_EU","2001",43285452
"1328",16,"Population, male","European Free Trade Association","2001",5928702
"1329",17,"Population, male","India","2001",558291332
"1330",18,"Population, male","Indonesia","2001",109210886
"1331",19,"Population, male","Japan","2001",62241801
"1332",20,"Population, male","Mexico","2001",48635540
"1333",21,"Population, male","Middle East","2001",92485549
"1334",22,"Population, male","Pakistan","2001",82212668
"1335",23,"Population, male","Russia","2001",68107925
"1336",24,"Population, male","South Africa","2001",22447806
"1337",25,"Population, male","South America_Northern","2001",13088453
"1338",26,"Population, male","South America_Southern","2001",36265305
"1339",27,"Population, male","South Asia","2001",99419561
"1340",28,"Population, male","South Korea","2001",23792460
"1341",29,"Population, male","Southeast Asia","2001",173139745
"1342",30,"Population, total","Taiwan","2001",0
"1343",31,"Population, male","Argentina","2001",18484124
"1344",32,"Population, male","Colombia","2001",19769644
"1345",1,"Population, male","USA","2002",143543725
"1346",2,"Population, male","Africa_Eastern","2002",104728991
"1347",3,"Population, male","Africa_Northern","2002",76338102
"1348",4,"Population, male","Africa_Southern","2002",55425989
"1349",5,"Population, male","Africa_Western","2002",168163280
"1350",6,"Population, male","Australia_NZ","2002",11610552
"1351",7,"Population, male","Brazil","2002",89303580
"1352",8,"Population, male","Canada","2002",15538106
"1353",9,"Population, male","Central America and Caribbean","2002",35904115
"1354",10,"Population, male","Central Asia","2002",36152988
"1355",11,"Population, male","China","2002",658374296
"1356",12,"Population, male","EU-12","2002",50221758
"1357",13,"Population, male","EU-15","2002",186455527
"1358",14,"Population, male","Europe_Eastern","2002",28260348
"1359",15,"Population, male","Europe_Non_EU","2002",43728145
"1360",16,"Population, male","European Free Trade Association","2002",5970601
"1361",17,"Population, male","India","2002",568334873
"1362",18,"Population, male","Indonesia","2002",110738346
"1363",19,"Population, male","Japan","2002",62351052
"1364",20,"Population, male","Mexico","2002",49386357
"1365",21,"Population, male","Middle East","2002",94400944
"1366",22,"Population, male","Pakistan","2002",84278393
"1367",23,"Population, male","Russia","2002",67715029
"1368",24,"Population, male","South Africa","2002",22681781
"1369",25,"Population, male","South America_Northern","2002",13314439
"1370",26,"Population, male","South America_Southern","2002",36738243
"1371",27,"Population, male","South Asia","2002",101504728
"1372",28,"Population, male","South Korea","2002",23906741
"1373",29,"Population, male","Southeast Asia","2002",175622988
"1374",30,"Population, total","Taiwan","2002",0
"1375",31,"Population, male","Argentina","2002",18683681
"1376",32,"Population, male","Colombia","2002",20066543
"1377",1,"Population, male","USA","2003",144757450
"1378",2,"Population, male","Africa_Eastern","2003",107867426
"1379",3,"Population, male","Africa_Northern","2003",77645127
"1380",4,"Population, male","Africa_Southern","2003",56819365
"1381",5,"Population, male","Africa_Western","2003",172994315
"1382",6,"Population, male","Australia_NZ","2003",11762293
"1383",7,"Population, male","Brazil","2003",90318606
"1384",8,"Population, male","Canada","2003",15680044
"1385",9,"Population, male","Central America and Caribbean","2003",36394354
"1386",10,"Population, male","Central Asia","2003",36466386
"1387",11,"Population, male","China","2003",662523037
"1388",12,"Population, male","EU-12","2003",50065800
"1389",13,"Population, male","EU-15","2003",187571772
"1390",14,"Population, male","Europe_Eastern","2003",28031011
"1391",15,"Population, male","Europe_Non_EU","2003",44149718
"1392",16,"Population, male","European Free Trade Association","2003",6013979
"1393",17,"Population, male","India","2003",578236241
"1394",18,"Population, male","Indonesia","2003",112245542
"1395",19,"Population, male","Japan","2003",62447363
"1396",20,"Population, male","Mexico","2003",50132595
"1397",21,"Population, male","Middle East","2003",96331544
"1398",22,"Population, male","Pakistan","2003",86127265
"1399",23,"Population, male","Russia","2003",67309072
"1400",24,"Population, male","South Africa","2003",22925383
"1401",25,"Population, male","South America_Northern","2003",13540288
"1402",26,"Population, male","South America_Southern","2003",37193206
"1403",27,"Population, male","South Asia","2003",103661582
"1404",28,"Population, male","South Korea","2003",24006936
"1405",29,"Population, male","Southeast Asia","2003",178042247
"1406",30,"Population, total","Taiwan","2003",0
"1407",31,"Population, male","Argentina","2003",18879701
"1408",32,"Population, male","Colombia","2003",20357979
"1409",1,"Population, male","USA","2004",146101878
"1410",2,"Population, male","Africa_Eastern","2004",111107363
"1411",3,"Population, male","Africa_Northern","2004",78958958
"1412",4,"Population, male","Africa_Southern","2004",58274264
"1413",5,"Population, male","Africa_Western","2004",177992397
"1414",6,"Population, male","Australia_NZ","2004",11898011
"1415",7,"Population, male","Brazil","2004",91303580
"1416",8,"Population, male","Canada","2004",15828266
"1417",9,"Population, male","Central America and Caribbean","2004",36877398
"1418",10,"Population, male","Central Asia","2004",36821461
"1419",11,"Population, male","China","2004",666535987
"1420",12,"Population, male","EU-12","2004",49934618
"1421",13,"Population, male","EU-15","2004",188752579
"1422",14,"Population, male","Europe_Eastern","2004",27814726
"1423",15,"Population, male","Europe_Non_EU","2004",44576218
"1424",16,"Population, male","European Free Trade Association","2004",6056427
"1425",17,"Population, male","India","2004",587990365
"1426",18,"Population, male","Indonesia","2004",113702084
"1427",19,"Population, male","Japan","2004",62430367
"1428",20,"Population, male","Mexico","2004",50881240
"1429",21,"Population, male","Middle East","2004",98547675
"1430",22,"Population, male","Pakistan","2004",88049526
"1431",23,"Population, male","Russia","2004",66921101
"1432",24,"Population, male","South Africa","2004",23176582
"1433",25,"Population, male","South America_Northern","2004",13761017
"1434",26,"Population, male","South America_Southern","2004",37637073
"1435",27,"Population, male","South Asia","2004",105376707
"1436",28,"Population, male","South Korea","2004",24076910
"1437",29,"Population, male","Southeast Asia","2004",180508998
"1438",30,"Population, total","Taiwan","2004",0
"1439",31,"Population, male","Argentina","2004",19077001
"1440",32,"Population, male","Colombia","2004",20643488
"1441",1,"Population, male","USA","2005",147458064
"1442",2,"Population, male","Africa_Eastern","2005",114416058
"1443",3,"Population, male","Africa_Northern","2005",80276573
"1444",4,"Population, male","Africa_Southern","2005",59788020
"1445",5,"Population, male","Africa_Western","2005",183185986
"1446",6,"Population, male","Australia_NZ","2005",12043030
"1447",7,"Population, male","Brazil","2005",92281701
"1448",8,"Population, male","Canada","2005",15980635
"1449",9,"Population, male","Central America and Caribbean","2005",37356611
"1450",10,"Population, male","Central Asia","2005",37204323
"1451",11,"Population, male","China","2005",670520211
"1452",12,"Population, male","EU-12","2005",49805064
"1453",13,"Population, male","EU-15","2005",189932392
"1454",14,"Population, male","Europe_Eastern","2005",27601152
"1455",15,"Population, male","Europe_Non_EU","2005",44997223
"1456",16,"Population, male","European Free Trade Association","2005",6101502
"1457",17,"Population, male","India","2005",597477666
"1458",18,"Population, male","Indonesia","2005",115167468
"1459",19,"Population, male","Japan","2005",62398129
"1460",20,"Population, male","Mexico","2005",51619299
"1461",21,"Population, male","Middle East","2005",101130673
"1462",22,"Population, male","Pakistan","2005",89942008
"1463",23,"Population, male","Russia","2005",66542026
"1464",24,"Population, male","South Africa","2005",23433293
"1465",25,"Population, male","South America_Northern","2005",13978998
"1466",26,"Population, male","South America_Southern","2005",38073972
"1467",27,"Population, male","South Asia","2005",106938959
"1468",28,"Population, male","South Korea","2005",24102905
"1469",29,"Population, male","Southeast Asia","2005",182972674
"1470",30,"Population, total","Taiwan","2005",0
"1471",31,"Population, male","Argentina","2005",19279145
"1472",32,"Population, male","Colombia","2005",20920388
"1473",1,"Population, male","USA","2006",148875288
"1474",2,"Population, male","Africa_Eastern","2006",117820219
"1475",3,"Population, male","Africa_Northern","2006",81613833
"1476",4,"Population, male","Africa_Southern","2006",61399413
"1477",5,"Population, male","Africa_Western","2006",188539690
"1478",6,"Population, male","Australia_NZ","2006",12206573
"1479",7,"Population, male","Brazil","2006",93237364
"1480",8,"Population, male","Canada","2006",16144134
"1481",9,"Population, male","Central America and Caribbean","2006",37832544
"1482",10,"Population, male","Central Asia","2006",37616708
"1483",11,"Population, male","China","2006",674340281
"1484",12,"Population, male","EU-12","2006",49685816
"1485",13,"Population, male","EU-15","2006",191045226
"1486",14,"Population, male","Europe_Eastern","2006",27407376
"1487",15,"Population, male","Europe_Non_EU","2006",45404603
"1488",16,"Population, male","European Free Trade Association","2006",6152643
"1489",17,"Population, male","India","2006",606611392
"1490",18,"Population, male","Indonesia","2006",116685330
"1491",19,"Population, male","Japan","2006",62402271
"1492",20,"Population, male","Mexico","2006",52329698
"1493",21,"Population, male","Middle East","2006",104252216
"1494",22,"Population, male","Pakistan","2006",91810143
"1495",23,"Population, male","Russia","2006",66219710
"1496",24,"Population, male","South Africa","2006",23696246
"1497",25,"Population, male","South America_Northern","2006",14191314
"1498",26,"Population, male","South America_Southern","2006",38506671
"1499",27,"Population, male","South Asia","2006",108310358
"1500",28,"Population, male","South Korea","2006",24209494
"1501",29,"Population, male","Southeast Asia","2006",185431409
"1502",30,"Population, total","Taiwan","2006",0
"1503",31,"Population, male","Argentina","2006",19484104
"1504",32,"Population, male","Colombia","2006",21186610
"1505",1,"Population, male","USA","2007",150269475
"1506",2,"Population, male","Africa_Eastern","2007",121367666
"1507",3,"Population, male","Africa_Northern","2007",83007454
"1508",4,"Population, male","Africa_Southern","2007",63091050
"1509",5,"Population, male","Africa_Western","2007",194059297
"1510",6,"Population, male","Australia_NZ","2007",12418812
"1511",7,"Population, male","Brazil","2007",94163019
"1512",8,"Population, male","Canada","2007",16300676
"1513",9,"Population, male","Central America and Caribbean","2007",38312013
"1514",10,"Population, male","Central Asia","2007",38073086
"1515",11,"Population, male","China","2007",677942826
"1516",12,"Population, male","EU-12","2007",49504691
"1517",13,"Population, male","EU-15","2007",192257388
"1518",14,"Population, male","Europe_Eastern","2007",27243617
"1519",15,"Population, male","Europe_Non_EU","2007",45787986
"1520",16,"Population, male","European Free Trade Association","2007",6223908
"1521",17,"Population, male","India","2007",615506279
"1522",18,"Population, male","Indonesia","2007",118236404
"1523",19,"Population, male","Japan","2007",62443045
"1524",20,"Population, male","Mexico","2007",53024314
"1525",21,"Population, male","Middle East","2007",107695636
"1526",22,"Population, male","Pakistan","2007",93744001
"1527",23,"Population, male","Russia","2007",66050853
"1528",24,"Population, male","South Africa","2007",23972107
"1529",25,"Population, male","South America_Northern","2007",14397030
"1530",26,"Population, male","South America_Southern","2007",38936601
"1531",27,"Population, male","South Asia","2007",109255091
"1532",28,"Population, male","South Korea","2007",24315489
"1533",29,"Population, male","Southeast Asia","2007",187919542
"1534",30,"Population, total","Taiwan","2007",0
"1535",31,"Population, male","Argentina","2007",19685381
"1536",32,"Population, male","Colombia","2007",21442913
"1537",1,"Population, male","USA","2008",151659890
"1538",2,"Population, male","Africa_Eastern","2008",125032070
"1539",3,"Population, male","Africa_Northern","2008",84445292
"1540",4,"Population, male","Africa_Southern","2008",64819733
"1541",5,"Population, male","Africa_Western","2008",199743279
"1542",6,"Population, male","Australia_NZ","2008",12654612
"1543",7,"Population, male","Brazil","2008",95059746
"1544",8,"Population, male","Canada","2008",16477121
"1545",9,"Population, male","Central America and Caribbean","2008",38798943
"1546",10,"Population, male","Central Asia","2008",38669712
"1547",11,"Population, male","China","2008",681482650
"1548",12,"Population, male","EU-12","2008",49335369
"1549",13,"Population, male","EU-15","2008",193433973
"1550",14,"Population, male","Europe_Eastern","2008",27100614
"1551",15,"Population, male","Europe_Non_EU","2008",46156584
"1552",16,"Population, male","European Free Trade Association","2008",6315163
"1553",17,"Population, male","India","2008",624242020
"1554",18,"Population, male","Indonesia","2008",119801561
"1555",19,"Population, male","Japan","2008",62444510
"1556",20,"Population, male","Mexico","2008",53699298
"1557",21,"Population, male","Middle East","2008",111259687
"1558",22,"Population, male","Pakistan","2008",95745628
"1559",23,"Population, male","Russia","2008",65997139
"1560",24,"Population, male","South Africa","2008",24278088
"1561",25,"Population, male","South America_Northern","2008",14593780
"1562",26,"Population, male","South America_Southern","2008",39345935
"1563",27,"Population, male","South Asia","2008",110081981
"1564",28,"Population, male","South Korea","2008",24483738
"1565",29,"Population, male","Southeast Asia","2008",190400747
"1566",30,"Population, total","Taiwan","2008",0
"1567",31,"Population, male","Argentina","2008",19886051
"1568",32,"Population, male","Colombia","2008",21686623
"1569",1,"Population, male","USA","2009",152956186
"1570",2,"Population, male","Africa_Eastern","2009",128775604
"1571",3,"Population, male","Africa_Northern","2009",85923279
"1572",4,"Population, male","Africa_Southern","2009",66564658
"1573",5,"Population, male","Africa_Western","2009",205610006
"1574",6,"Population, male","Australia_NZ","2009",12902077
"1575",7,"Population, male","Brazil","2009",95935867
"1576",8,"Population, male","Canada","2009",16666218
"1577",9,"Population, male","Central America and Caribbean","2009",39287467
"1578",10,"Population, male","Central Asia","2009",39299747
"1579",11,"Population, male","China","2009",684925727
"1580",12,"Population, male","EU-12","2009",49259371
"1581",13,"Population, male","EU-15","2009",194315031
"1582",14,"Population, male","Europe_Eastern","2009",26992425
"1583",15,"Population, male","Europe_Non_EU","2009",46551819
"1584",16,"Population, male","European Free Trade Association","2009",6400049
"1585",17,"Population, male","India","2009",632892402
"1586",18,"Population, male","Indonesia","2009",121344803
"1587",19,"Population, male","Japan","2009",62409801
"1588",20,"Population, male","Mexico","2009",54363696
"1589",21,"Population, male","Middle East","2009",114761542
"1590",22,"Population, male","Pakistan","2009",97833204
"1591",23,"Population, male","Russia","2009",66009601
"1592",24,"Population, male","South Africa","2009",24599914
"1593",25,"Population, male","South America_Northern","2009",14782272
"1594",26,"Population, male","South America_Southern","2009",39742420
"1595",27,"Population, male","South Asia","2009",111122195
"1596",28,"Population, male","South Korea","2009",24592587
"1597",29,"Population, male","Southeast Asia","2009",192806355
"1598",30,"Population, total","Taiwan","2009",0
"1599",31,"Population, male","Argentina","2009",20095357
"1600",32,"Population, male","Colombia","2009",21925966
"1601",1,"Population, male","USA","2010",154193394
"1602",2,"Population, male","Africa_Eastern","2010",132551855
"1603",3,"Population, male","Africa_Northern","2010",87478231
"1604",4,"Population, male","Africa_Southern","2010",68414519
"1605",5,"Population, male","Africa_Western","2010",211668581
"1606",6,"Population, male","Australia_NZ","2010",13095324
"1607",7,"Population, male","Brazil","2010",96806825
"1608",8,"Population, male","Canada","2010",16852629
"1609",9,"Population, male","Central America and Caribbean","2010",39756752
"1610",10,"Population, male","Central Asia","2010",40028362
"1611",11,"Population, male","China","2010",688286135
"1612",12,"Population, male","EU-12","2010",49102710
"1613",13,"Population, male","EU-15","2010",195070693
"1614",14,"Population, male","Europe_Eastern","2010",26903943
"1615",15,"Population, male","Europe_Non_EU","2010",46979519
"1616",16,"Population, male","European Free Trade Association","2010",6475050
"1617",17,"Population, male","India","2010",641566029
"1618",18,"Population, male","Indonesia","2010",122882663
"1619",19,"Population, male","Japan","2010",62397763
"1620",20,"Population, male","Mexico","2010",55086407
"1621",21,"Population, male","Middle East","2010",117832615
"1622",22,"Population, male","Pakistan","2010",99987484
"1623",23,"Population, male","Russia","2010",66053102
"1624",24,"Population, male","South Africa","2010",24927507
"1625",25,"Population, male","South America_Northern","2010",14968165
"1626",26,"Population, male","South America_Southern","2010",40155135
"1627",27,"Population, male","South Asia","2010",112348544
"1628",28,"Population, male","South Korea","2010",24701859
"1629",29,"Population, male","Southeast Asia","2010",195177966
"1630",30,"Population, total","Taiwan","2010",0
"1631",31,"Population, male","Argentina","2010",20154486
"1632",32,"Population, male","Colombia","2010",22167933
"1633",1,"Population, male","USA","2011",155352189
"1634",2,"Population, male","Africa_Eastern","2011",136237055
"1635",3,"Population, male","Africa_Northern","2011",88963901
"1636",4,"Population, male","Africa_Southern","2011",70417400
"1637",5,"Population, male","Africa_Western","2011",217937110
"1638",6,"Population, male","Australia_NZ","2011",13262678
"1639",7,"Population, male","Brazil","2011",97676016
"1640",8,"Population, male","Canada","2011",17020916
"1641",9,"Population, male","Central America and Caribbean","2011",40227095
"1642",10,"Population, male","Central Asia","2011",40767964
"1643",11,"Population, male","China","2011",692073518
"1644",12,"Population, male","EU-12","2011",49011601
"1645",13,"Population, male","EU-15","2011",195082461
"1646",14,"Population, male","Europe_Eastern","2011",26825220
"1647",15,"Population, male","Europe_Non_EU","2011",47397218
"1648",16,"Population, male","European Free Trade Association","2011",6558003
"1649",17,"Population, male","India","2011",650244390
"1650",18,"Population, male","Indonesia","2011",124451334
"1651",19,"Population, male","Japan","2011",62263573
"1652",20,"Population, male","Mexico","2011",55882073
"1653",21,"Population, male","Middle East","2011",120562139
"1654",22,"Population, male","Pakistan","2011",102047023
"1655",23,"Population, male","Russia","2011",66137295
"1656",24,"Population, male","South Africa","2011",25278908
"1657",25,"Population, male","South America_Northern","2011",15151606
"1658",26,"Population, male","South America_Southern","2011",40591650
"1659",27,"Population, male","South Asia","2011",113785607
"1660",28,"Population, male","South Korea","2011",24902531
"1661",29,"Population, male","Southeast Asia","2011",197557644
"1662",30,"Population, total","Taiwan","2011",0
"1663",31,"Population, male","Argentina","2011",20395723
"1664",32,"Population, male","Colombia","2011",22405198
"1665",1,"Population, male","USA","2012",156603293
"1666",2,"Population, male","Africa_Eastern","2012",139952970
"1667",3,"Population, male","Africa_Northern","2012",90508646
"1668",4,"Population, male","Africa_Southern","2012",72532449
"1669",5,"Population, male","Africa_Western","2012",224319007
"1670",6,"Population, male","Australia_NZ","2012",13468222
"1671",7,"Population, male","Brazil","2012",98526889
"1672",8,"Population, male","Canada","2012",17213242
"1673",9,"Population, male","Central America and Caribbean","2012",40717045
"1674",10,"Population, male","Central Asia","2012",41363095
"1675",11,"Population, male","China","2012",696796502
"1676",12,"Population, male","EU-12","2012",48921742
"1677",13,"Population, male","EU-15","2012",195780614
"1678",14,"Population, male","Europe_Eastern","2012",26781389
"1679",15,"Population, male","Europe_Non_EU","2012",47888972
"1680",16,"Population, male","European Free Trade Association","2012",6641937
"1681",17,"Population, male","India","2012",658839435
"1682",18,"Population, male","Indonesia","2012",126039491
"1683",19,"Population, male","Japan","2012",62148992
"1684",20,"Population, male","Mexico","2012",56674115
"1685",21,"Population, male","Middle East","2012",123239344
"1686",22,"Population, male","Pakistan","2012",103831984
"1687",23,"Population, male","Russia","2012",66292589
"1688",24,"Population, male","South Africa","2012",25651390
"1689",25,"Population, male","South America_Northern","2012",15332839
"1690",26,"Population, male","South America_Southern","2012",41044954
"1691",27,"Population, male","South Asia","2012",115304514
"1692",28,"Population, male","South Korea","2012",25062652
"1693",29,"Population, male","Southeast Asia","2012",199980390
"1694",30,"Population, total","Taiwan","2012",0
"1695",31,"Population, male","Argentina","2012",20634269
"1696",32,"Population, male","Colombia","2012",22632420
"1697",1,"Population, male","USA","2013",157794470
"1698",2,"Population, male","Africa_Eastern","2013",143783978
"1699",3,"Population, male","Africa_Northern","2013",92308666
"1700",4,"Population, male","Africa_Southern","2013",74778270
"1701",5,"Population, male","Africa_Western","2013",230810008
"1702",6,"Population, male","Australia_NZ","2013",13677683
"1703",7,"Population, male","Brazil","2013",99355387
"1704",8,"Population, male","Canada","2013",17402916
"1705",9,"Population, male","Central America and Caribbean","2013",41205920
"1706",10,"Population, male","Central Asia","2013",42004528
"1707",11,"Population, male","China","2013",701420834
"1708",12,"Population, male","EU-12","2013",48837165
"1709",13,"Population, male","EU-15","2013",196674688
"1710",14,"Population, male","Europe_Eastern","2013",26749767
"1711",15,"Population, male","Europe_Non_EU","2013",48486525
"1712",16,"Population, male","European Free Trade Association","2013",6727485
"1713",17,"Population, male","India","2013",667322883
"1714",18,"Population, male","Indonesia","2013",127582414
"1715",19,"Population, male","Japan","2013",62046104
"1716",20,"Population, male","Mexico","2013",57427865
